Car Year,Car Brand,Car Model,Car Engine,Car Transmission,Reserve Price,Winning Price,Bidded Date
2011,Brand-41,Model-298,1.6,Auto,3600,8800,21/9/2020
2011,Brand-47,Model-347,2,Auto,32000,33400,21/9/2020
2011,Brand-47,Model-340,1.5,Auto,23300,27200,21/9/2020
2011,Brand-47,Model-340,1.5,Auto,23300,27500,21/9/2020
2011,Brand-48,Model-401,1.4,Auto,20000,21400,21/9/2020
2012,Brand-18,Model-75,2,Auto,32000,38200,21/9/2020
2012,Brand-18,Model-75,2,Auto,37100,38700,21/9/2020
2012,Brand-18,Model-72,2,Auto,44100,44200,21/9/2020
2012,Brand-18,Model-80,2.4,Auto,78000,81600,21/9/2020
2012,Brand-40,Model-267,1.5,Auto,18900,18300,21/9/2020
2012,Brand-40,Model-269,2,Auto,20800,22300,21/9/2020
2012,Brand-46,Model-326,1.5,Auto,13000,20800,21/9/2020
2012,Brand-47,Model-341,1.8,Auto,28000,30200,21/9/2020
2012,Brand-47,Model-358,1.5,Auto,13800,17300,21/9/2020
2012,Brand-47,Model-350,2.4,Auto,88800,88500,21/9/2020
2012,Brand-47,Model-340,1.5,Manual,23000,25300,21/9/2020
2012,Brand-48,Model-391,1.2,Auto,21400,24700,21/9/2020
2013,Brand-12,Model-47,1.5,Auto,22000,22300,21/9/2020
2013,Brand-18,Model-72,1.5,Auto,30000,30300,21/9/2020
2013,Brand-18,Model-72,1.5,Auto,30400,32400,21/9/2020
2013,Brand-18,Model-72,1.8,Auto,39000,42600,21/9/2020
2013,Brand-19,Model-98,2.5,Auto,43000,45300,21/9/2020
2013,Brand-27,Model-161,2,Auto,28700,34800,21/9/2020
2013,Brand-34,Model-205,2,Auto,33000,54600,21/9/2020
2013,Brand-34,Model-215,2,Auto,34200,56500,21/9/2020
2013,Brand-40,Model-267,1.5,Auto,18000,18300,21/9/2020
2013,Brand-40,Model-263,1.8,Auto,23000,31700,21/9/2020
2013,Brand-40,Model-273,2,Auto,30000,53300,21/9/2020
2013,Brand-40,Model-268,2.5,Auto,36000,36300,21/9/2020
2013,Brand-41,Model-299,1.6,Auto,13300,15600,21/9/2020
2013,Brand-44,Model-316,2,Auto,19800,27300,21/9/2020
2013,Brand-47,Model-342,2.5,Auto,37000,62300,21/9/2020
2013,Brand-47,Model-347,2,Auto,40000,45600,21/9/2020
2013,Brand-47,Model-350,2.4,Auto,99000,127400,21/9/2020
2013,Brand-48,Model-389,1.2,Auto,49700,50300,21/9/2020
2013,Brand-48,Model-388,1.4,Auto,43900,47700,21/9/2020
2013,Brand-48,Model-393,1.8,Auto,28800,32400,21/9/2020
2014,Brand-18,Model-75,2,Auto,33800,56300,21/9/2020
2014,Brand-18,Model-73,1.5,Auto,33300,44500,21/9/2020
2014,Brand-18,Model-72,1.8,Auto,44200,47200,21/9/2020
2014,Brand-18,Model-74,1.3,Auto,31400,31700,21/9/2020
2014,Brand-18,Model-74,1.5,Auto,33300,38300,21/9/2020
2014,Brand-27,Model-159,2,Auto,41000,41300,21/9/2020
2014,Brand-40,Model-267,1.5,Auto,13000,20000,21/9/2020
2014,Brand-40,Model-267,1.5,Auto,22800,24000,21/9/2020
2014,Brand-40,Model-263,1.6,Auto,33300,33400,21/9/2020
2014,Brand-41,Model-296,1.6,Auto,22300,22800,21/9/2020
2014,Brand-45,Model-317,2,Auto,47300,50300,21/9/2020
2014,Brand-47,Model-340,1.5,Auto,38000,38500,21/9/2020
2015,Brand-18,Model-73,1.5,Auto,36300,42000,21/9/2020
2015,Brand-18,Model-73,1.5,Auto,37000,40600,21/9/2020
2015,Brand-18,Model-73,1.5,Auto,40300,44500,21/9/2020
2015,Brand-18,Model-72,1.8,Auto,47000,48000,21/9/2020
2015,Brand-18,Model-78,1.8,Auto,60200,60300,21/9/2020
2015,Brand-18,Model-78,1.8,Auto,60800,62600,21/9/2020
2015,Brand-34,Model-205,2.5,Auto,68100,68200,21/9/2020
2015,Brand-40,Model-267,1.5,Auto,22000,26400,21/9/2020
2015,Brand-40,Model-267,1.5,Auto,27100,27200,21/9/2020
2015,Brand-47,Model-338,2,Auto,68000,80000,21/9/2020
2015,Brand-47,Model-341,1.8,Auto,31600,55800,21/9/2020
2016,Brand-18,Model-73,1.5,Auto,44900,45000,21/9/2020
2016,Brand-34,Model-208,1.5,Auto,48300,53000,21/9/2020
2016,Brand-40,Model-262,2,Auto,30000,63800,21/9/2020
2016,Brand-45,Model-317,2,Auto,60800,65800,21/9/2020
2016,Brand-47,Model-346,1.5,Auto,38000,60300,21/9/2020
2016,Brand-48,Model-393,1.8,Auto,33000,43800,21/9/2020
2016,Brand-48,Model-391,1.6,Auto,28800,30400,21/9/2020
2017,Brand-18,Model-73,1.5,Auto,43000,45700,21/9/2020
2017,Brand-18,Model-73,1.5,Auto,48000,48700,21/9/2020
2017,Brand-18,Model-72,1.5,Auto,81700,83200,21/9/2020
2017,Brand-27,Model-173,2.2,Auto,117000,117300,21/9/2020
2017,Brand-40,Model-273,2,Auto,68300,70200,21/9/2020
2017,Brand-45,Model-317,2,Auto,39000,63800,21/9/2020
2017,Brand-47,Model-356,2.7,Auto,113700,120300,21/9/2020
2017,Brand-47,Model-347,2,Auto,36000,74500,21/9/2020
2018,Brand-15,Model-62,1.5,Auto,23000,28400,21/9/2020
2018,Brand-18,Model-72,1.8,Auto,79300,83700,21/9/2020
2019,Brand-10,Model-41,1.6,Auto,110000,126700,21/9/2020
2019,Brand-18,Model-73,1.5,Auto,64600,66300,21/9/2020
2019,Brand-18,Model-79,1.5,Auto,122600,122700,21/9/2020
2019,Brand-47,Model-356,2.4,Auto,130000,138300,21/9/2020
1999,Brand-36,Model-236,1.8,Auto,8000,17300,22/9/2020
1999,Brand-47,Model-338,2.2,Auto,3800,5400,22/9/2020
2000,Brand-18,Model-80,2.3,Auto,10000,15800,22/9/2020
2002,Brand-18,Model-75,2,Auto,4800,4800,22/9/2020
2002,Brand-40,Model-265,1.5,Manual,9000,8800,22/9/2020
2002,Brand-47,Model-352,1.8,Auto,4000,7000,22/9/2020
2003,Brand-19,Model-99,2,Auto,1000,2200,22/9/2020
2003,Brand-47,Model-362,3.4,Auto,29800,38500,22/9/2020
2004,Brand-21,Model-115,1,Auto,1300,2600,22/9/2020
2004,Brand-36,Model-244,2.5,Manual,9800,15300,22/9/2020
2004,Brand-40,Model-265,1.5,Manual,7300,12400,22/9/2020
2004,Brand-47,Model-341,1.8,Auto,10800,14300,22/9/2020
2004,Brand-47,Model-348,3,Auto,13000,26200,22/9/2020
2005,Brand-12,Model-44,2.3,Auto,8100,8200,22/9/2020
2005,Brand-18,Model-73,1.5,Auto,10000,13700,22/9/2020
2005,Brand-18,Model-80,2.4,Auto,19000,33000,22/9/2020
2005,Brand-21,Model-107,1.6,Manual,2000,3000,22/9/2020
2005,Brand-36,Model-243,2.4,Auto,12300,18200,22/9/2020
2005,Brand-39,Model-255,2.5,Auto,2300,3300,22/9/2020
2005,Brand-39,Model-255,2.5,Auto,3000,4200,22/9/2020
2005,Brand-47,Model-340,1.5,Auto,4300,10700,22/9/2020
2005,Brand-50,Model-417,1.7,Auto,12300,18400,22/9/2020
2006,Brand-46,Model-326,1.6,Manual,12800,16200,22/9/2020
2006,Brand-47,Model-337,1.3,Auto,12000,12400,22/9/2020
2006,Brand-47,Model-339,2.4,Auto,43900,52800,22/9/2020
2006,Brand-47,Model-347,2,Auto,14800,18300,22/9/2020
2006,Brand-47,Model-340,1.5,Auto,14000,14400,22/9/2020
2007,Brand-18,Model-72,2,Auto,30000,33300,22/9/2020
2007,Brand-19,Model-101,1.5,Auto,2300,3400,22/9/2020
2007,Brand-40,Model-276,1.6,Auto,2000,10300,22/9/2020
2007,Brand-47,Model-337,1.3,Auto,11300,13800,22/9/2020
2007,Brand-47,Model-338,2.4,Auto,23000,25200,22/9/2020
2007,Brand-47,Model-340,1.5,Auto,17000,20000,22/9/2020
2008,Brand-18,Model-73,1.5,Auto,13000,16600,22/9/2020
2008,Brand-30,Model-191,2.5,Auto,30000,46800,22/9/2020
2008,Brand-36,Model-243,2.4,Auto,21800,23300,22/9/2020
2008,Brand-36,Model-243,2.4,Auto,24700,25000,22/9/2020
2008,Brand-40,Model-263,1.6,Auto,18000,18300,22/9/2020
2008,Brand-40,Model-263,1.8,Auto,13600,20700,22/9/2020
2008,Brand-40,Model-276,1.6,Auto,8000,11700,22/9/2020
2008,Brand-40,Model-262,2,Auto,16000,16300,22/9/2020
2008,Brand-47,Model-337,1.3,Auto,13300,15700,22/9/2020
2008,Brand-47,Model-338,2,Auto,20800,21300,22/9/2020
2008,Brand-47,Model-341,1.8,Auto,20000,23000,22/9/2020
2008,Brand-47,Model-340,1.5,Manual,12900,15500,22/9/2020
2008,Brand-47,Model-349,2,Auto,32800,35000,22/9/2020
2009,Brand-4,Model-6,1.6,Manual,300,4000,22/9/2020
2009,Brand-18,Model-75,2,Auto,22600,33000,22/9/2020
2009,Brand-18,Model-75,3.5,Auto,9900,15300,22/9/2020
2009,Brand-36,Model-248,2.8,Manual,18000,22600,22/9/2020
2009,Brand-40,Model-276,1.6,Auto,12800,16500,22/9/2020
2009,Brand-47,Model-338,2.4,Auto,28000,28300,22/9/2020
2009,Brand-47,Model-356,2.7,Auto,33600,38000,22/9/2020
2010,Brand-18,Model-75,2,Auto,28900,32200,22/9/2020
2010,Brand-18,Model-73,1.5,Auto,16700,23200,22/9/2020
2010,Brand-18,Model-85,1.8,Auto,32300,52400,22/9/2020
2010,Brand-19,Model-106,2,Auto,23800,26300,22/9/2020
2010,Brand-40,Model-269,2,Auto,13000,15200,22/9/2020
2010,Brand-41,Model-297,2,Auto,6000,8800,22/9/2020
2010,Brand-46,Model-326,1.5,Auto,13300,17800,22/9/2020
2010,Brand-47,Model-337,1.5,Auto,19800,18800,22/9/2020
2010,Brand-47,Model-349,1.8,Auto,30000,55400,22/9/2020
2010,Brand-47,Model-349,1.8,Auto,34200,54300,22/9/2020
2011,Brand-18,Model-73,1.5,Auto,24000,27600,22/9/2020
2011,Brand-18,Model-72,1.8,Auto,30800,35300,22/9/2020
2011,Brand-18,Model-79,2,Auto,37900,41300,22/9/2020
2011,Brand-30,Model-185,1.8,Auto,31800,36000,22/9/2020
2011,Brand-34,Model-217,2,Auto,33000,38200,22/9/2020
2011,Brand-40,Model-270,1.6,Auto,10000,13500,22/9/2020
2011,Brand-48,Model-388,2,Auto,60000,60300,22/9/2020
2011,Brand-48,Model-393,1.8,Auto,27000,27300,22/9/2020
2011,Brand-48,Model-399,2,Auto,34200,60000,22/9/2020
2011,Brand-48,Model-401,1.4,Auto,13000,21200,22/9/2020
2012,Brand-12,Model-47,1.6,Auto,8800,10300,22/9/2020
2012,Brand-18,Model-72,2,Auto,39900,40000,22/9/2020
2012,Brand-18,Model-74,1.3,Auto,22000,27000,22/9/2020
2012,Brand-19,Model-99,2,Auto,18000,30700,22/9/2020
2012,Brand-27,Model-160,2,Auto,32600,38800,22/9/2020
2012,Brand-27,Model-159,2,Auto,33800,35300,22/9/2020
2012,Brand-34,Model-208,1.5,Auto,19800,23500,22/9/2020
2012,Brand-40,Model-267,1.5,Auto,19800,23300,22/9/2020
2012,Brand-40,Model-263,1.8,Auto,30000,30300,22/9/2020
2012,Brand-41,Model-301,1.6,Auto,7800,10200,22/9/2020
2012,Brand-41,Model-301,2,Auto,6000,30000,22/9/2020
2012,Brand-47,Model-350,2.4,Auto,86000,105300,22/9/2020
2012,Brand-47,Model-350,2.4,Auto,108000,108300,22/9/2020
2012,Brand-48,Model-401,1.4,Auto,21000,26600,22/9/2020
2013,Brand-18,Model-72,1.5,Auto,31000,31300,22/9/2020
2013,Brand-18,Model-72,1.5,Auto,31000,31300,22/9/2020
2013,Brand-18,Model-72,1.8,Auto,46700,46800,22/9/2020
2013,Brand-34,Model-205,2,Auto,30000,53300,22/9/2020
2013,Brand-40,Model-267,1.5,Auto,14600,18800,22/9/2020
2013,Brand-40,Model-267,1.5,Auto,20800,20800,22/9/2020
2013,Brand-40,Model-267,1.5,Auto,20900,24400,22/9/2020
2013,Brand-47,Model-337,1.5,Auto,23000,32000,22/9/2020
2013,Brand-47,Model-337,1.5,Auto,30800,33800,22/9/2020
2014,Brand-18,Model-73,1.5,Auto,38900,42800,22/9/2020
2014,Brand-18,Model-73,1.5,Auto,39700,43300,22/9/2020
2014,Brand-18,Model-73,1.5,Auto,42700,44200,22/9/2020
2014,Brand-18,Model-73,1.5,Auto,42800,44700,22/9/2020
2014,Brand-27,Model-161,2,Auto,38000,38300,22/9/2020
2014,Brand-30,Model-186,2.5,Auto,83000,82700,22/9/2020
2014,Brand-34,Model-213,2,Auto,33000,55500,22/9/2020
2014,Brand-34,Model-205,2,Auto,38000,58800,22/9/2020
2014,Brand-36,Model-242,2,Auto,34300,58600,22/9/2020
2014,Brand-40,Model-269,1.8,Auto,28000,38500,22/9/2020
2014,Brand-41,Model-301,1.6,Auto,12000,12400,22/9/2020
2014,Brand-41,Model-296,1.6,Auto,22000,22200,22/9/2020
2014,Brand-47,Model-336,2.4,Auto,98000,102300,22/9/2020
2014,Brand-47,Model-338,2,Auto,60000,66000,22/9/2020
2014,Brand-47,Model-340,1.5,Auto,33000,41800,22/9/2020
2014,Brand-47,Model-340,1.5,Auto,33300,43200,22/9/2020
2014,Brand-47,Model-340,1.5,Auto,39700,40400,22/9/2020
2014,Brand-48,Model-394,1.4,Auto,32000,32300,22/9/2020
2014,Brand-48,Model-394,1.4,Auto,33000,33700,22/9/2020
2015,Brand-12,Model-52,1.5,Auto,23300,28800,22/9/2020
2015,Brand-18,Model-75,2,Auto,63300,68400,22/9/2020
2015,Brand-18,Model-79,2,Auto,69300,68600,22/9/2020
2015,Brand-22,Model-129,2.5,Auto,48800,61200,22/9/2020
2015,Brand-40,Model-284,1.6,Manual,27000,42300,22/9/2020
2015,Brand-47,Model-337,1.5,Auto,37900,40500,22/9/2020
2015,Brand-47,Model-347,2,Auto,34000,54300,22/9/2020
2015,Brand-48,Model-394,1.4,Auto,33400,33500,22/9/2020
2015,Brand-48,Model-391,1.6,Auto,21000,21300,22/9/2020
2016,Brand-4,Model-5,2,Auto,18000,18800,22/9/2020
2016,Brand-18,Model-73,1.5,Auto,42000,46600,22/9/2020
2016,Brand-18,Model-73,1.5,Auto,43000,47200,22/9/2020
2016,Brand-18,Model-72,1.5,Auto,76000,82300,22/9/2020
2016,Brand-18,Model-72,1.5,Auto,78000,85800,22/9/2020
2016,Brand-18,Model-74,1.5,Auto,38000,44800,22/9/2020
2016,Brand-34,Model-205,2,Auto,68300,68600,22/9/2020
2016,Brand-47,Model-340,1.5,Auto,38900,48600,22/9/2020
2017,Brand-18,Model-75,2,Auto,92000,82300,22/9/2020
2017,Brand-18,Model-82,1.5,Auto,33000,60800,22/9/2020
2017,Brand-18,Model-73,1.5,Auto,48300,50400,22/9/2020
2017,Brand-18,Model-73,1.5,Auto,49400,48500,22/9/2020
2017,Brand-18,Model-73,1.5,Auto,34200,54300,22/9/2020
2017,Brand-18,Model-78,1.8,Auto,49900,63000,22/9/2020
2017,Brand-18,Model-78,1.8,Auto,72000,73500,22/9/2020
2017,Brand-18,Model-74,1.5,Auto,31300,52700,22/9/2020
2017,Brand-41,Model-309,2,Auto,76000,84500,22/9/2020
2017,Brand-47,Model-350,2.5,Auto,180000,200700,22/9/2020
2018,Brand-12,Model-43,2.2,Auto,78000,87200,22/9/2020
2018,Brand-18,Model-73,1.5,Auto,33100,58700,22/9/2020
2018,Brand-18,Model-74,1.5,Auto,36700,58500,22/9/2020
2018,Brand-40,Model-274,2.5,Manual,86300,86600,22/9/2020
2019,Brand-18,Model-73,1.5,Auto,36000,56300,22/9/2020
2019,Brand-18,Model-79,2,Auto,108300,116400,22/9/2020
2019,Brand-34,Model-205,2,Auto,99800,104300,22/9/2020
2019,Brand-47,Model-374,1.8,Auto,89000,113400,22/9/2020
1991,Brand-47,Model-362,2.8,Manual,8000,30300,23/9/2020
1998,Brand-18,Model-72,1.6,Auto,4300,10200,23/9/2020
2000,Brand-18,Model-72,1.6,Auto,8900,12300,23/9/2020
2001,Brand-47,Model-352,1.8,Manual,2800,6500,23/9/2020
2002,Brand-47,Model-341,1.8,Auto,9800,12600,23/9/2020
2003,Brand-27,Model-162,1.6,Auto,800,1800,23/9/2020
2003,Brand-44,Model-314,2.9,Auto,1000,4300,23/9/2020
2003,Brand-47,Model-361,2,Auto,23000,28000,23/9/2020
2004,Brand-47,Model-361,2,Auto,13000,32700,23/9/2020
2005,Brand-5,Model-20,1.8,Auto,3300,3400,23/9/2020
2005,Brand-12,Model-44,2.3,Auto,4300,7300,23/9/2020
2005,Brand-47,Model-337,1.3,Auto,12000,12300,23/9/2020
2005,Brand-47,Model-338,2,Auto,10000,14300,23/9/2020
2005,Brand-47,Model-347,2,Auto,13000,17300,23/9/2020
2005,Brand-47,Model-340,1.5,Auto,12000,13600,23/9/2020
2006,Brand-18,Model-79,2,Auto,13600,14500,23/9/2020
2006,Brand-36,Model-243,2.4,Auto,13000,18300,23/9/2020
2006,Brand-47,Model-338,2,Auto,12000,12800,23/9/2020
2006,Brand-47,Model-338,2,Auto,18700,25000,23/9/2020
2006,Brand-47,Model-339,2.4,Auto,47000,47300,23/9/2020
2006,Brand-47,Model-348,2.4,Auto,38000,38000,23/9/2020
2006,Brand-47,Model-354,1.5,Auto,10000,18700,23/9/2020
2007,Brand-40,Model-263,1.6,Auto,17000,18300,23/9/2020
2007,Brand-47,Model-340,1.5,Auto,8000,13800,23/9/2020
2008,Brand-18,Model-79,2,Auto,23000,25300,23/9/2020
2008,Brand-30,Model-191,2.5,Auto,43700,46300,23/9/2020
2008,Brand-40,Model-270,1.6,Auto,9000,10300,23/9/2020
2008,Brand-46,Model-329,1.6,Auto,11000,11300,23/9/2020
2008,Brand-47,Model-336,2.4,Auto,34000,54300,23/9/2020
2008,Brand-47,Model-337,1.3,Manual,10800,13300,23/9/2020
2008,Brand-47,Model-337,1.5,Auto,16000,16300,23/9/2020
2008,Brand-47,Model-339,2.4,Auto,40000,48300,23/9/2020
2008,Brand-47,Model-347,2,Manual,12000,17600,23/9/2020
2009,Brand-12,Model-46,2,Auto,11400,11500,23/9/2020
2009,Brand-18,Model-75,2.4,Auto,29300,30200,23/9/2020
2009,Brand-18,Model-73,1.5,Auto,20000,21300,23/9/2020
2009,Brand-18,Model-72,2,Auto,23000,38300,23/9/2020
2009,Brand-18,Model-85,1.8,Auto,40000,48000,23/9/2020
2009,Brand-40,Model-263,1.6,Auto,17000,21300,23/9/2020
2009,Brand-40,Model-276,1.6,Auto,13600,13700,23/9/2020
2009,Brand-41,Model-297,2,Auto,3300,6800,23/9/2020
2009,Brand-47,Model-340,1.5,Auto,17000,23000,23/9/2020
2010,Brand-18,Model-75,2.4,Auto,29900,30000,23/9/2020
2010,Brand-18,Model-72,2,Auto,38400,38800,23/9/2020
2010,Brand-18,Model-79,2,Auto,31000,33800,23/9/2020
2010,Brand-19,Model-106,2.4,Auto,23000,25300,23/9/2020
2010,Brand-22,Model-129,2.5,Manual,20300,22800,23/9/2020
2010,Brand-34,Model-208,1.5,Auto,12000,16300,23/9/2020
2010,Brand-40,Model-263,1.6,Auto,18900,21800,23/9/2020
2010,Brand-40,Model-269,2,Auto,13000,16500,23/9/2020
2011,Brand-12,Model-47,1.6,Auto,10000,11600,23/9/2020
2011,Brand-18,Model-72,2,Auto,30000,43800,23/9/2020
2011,Brand-18,Model-76,1.3,Auto,13200,16600,23/9/2020
2011,Brand-19,Model-106,2,Auto,22600,28000,23/9/2020
2011,Brand-27,Model-159,2,Auto,33600,34800,23/9/2020
2011,Brand-34,Model-208,1.5,Auto,14000,16300,23/9/2020
2011,Brand-34,Model-204,2,Auto,24000,30000,23/9/2020
2011,Brand-34,Model-217,2,Auto,33000,40600,23/9/2020
2011,Brand-34,Model-215,2,Auto,21600,24000,23/9/2020
2011,Brand-34,Model-215,2.5,Auto,27000,27700,23/9/2020
2011,Brand-36,Model-234,2.5,Manual,22300,22700,23/9/2020
2011,Brand-39,Model-252,2,Auto,6000,8700,23/9/2020
2011,Brand-40,Model-263,1.6,Auto,13000,26000,23/9/2020
2011,Brand-41,Model-305,1.6,Auto,13300,15600,23/9/2020
2011,Brand-47,Model-338,2,Auto,39000,38300,23/9/2020
2011,Brand-47,Model-345,2.5,Manual,43000,55300,23/9/2020
2011,Brand-48,Model-393,1.8,Auto,23000,25200,23/9/2020
2011,Brand-48,Model-391,1.2,Auto,18800,22700,23/9/2020
2012,Brand-18,Model-75,2.4,Auto,34300,37700,23/9/2020
2012,Brand-18,Model-73,1.5,Auto,27300,28800,23/9/2020
2012,Brand-18,Model-72,1.5,Auto,30000,30300,23/9/2020
2012,Brand-18,Model-77,1.5,Manual,38000,38300,23/9/2020
2012,Brand-18,Model-74,1.3,Auto,24700,28500,23/9/2020
2012,Brand-34,Model-204,1.6,Auto,22300,24200,23/9/2020
2012,Brand-36,Model-242,2,Auto,40000,47300,23/9/2020
2012,Brand-40,Model-267,1.5,Auto,20900,23000,23/9/2020
2012,Brand-40,Model-278,1.6,Auto,13000,18700,23/9/2020
2012,Brand-40,Model-269,2,Auto,17000,22400,23/9/2020
2012,Brand-40,Model-268,2,Auto,23600,33500,23/9/2020
2012,Brand-46,Model-326,1.5,Auto,13000,20400,23/9/2020
2012,Brand-47,Model-338,2,Auto,36800,57500,23/9/2020
2012,Brand-47,Model-338,2.5,Auto,47000,55000,23/9/2020
2012,Brand-47,Model-341,1.8,Auto,29300,36500,23/9/2020
2012,Brand-47,Model-350,2.4,Auto,112100,118800,23/9/2020
2012,Brand-47,Model-340,1.5,Auto,32000,32800,23/9/2020
2012,Brand-48,Model-396,1.8,Auto,44000,44300,23/9/2020
2012,Brand-48,Model-393,1.8,Auto,26600,27800,23/9/2020
2013,Brand-18,Model-75,2,Auto,33000,53300,23/9/2020
2013,Brand-18,Model-73,1.5,Auto,29800,34300,23/9/2020
2013,Brand-18,Model-72,1.5,Auto,24300,30200,23/9/2020
2013,Brand-18,Model-76,1.3,Auto,18900,21600,23/9/2020
2013,Brand-18,Model-74,1.3,Auto,28800,28800,23/9/2020
2013,Brand-21,Model-102,1.8,Auto,23000,33300,23/9/2020
2013,Brand-27,Model-165,1.2,Auto,13000,15700,23/9/2020
2013,Brand-30,Model-184,2.7,Auto,100000,106200,23/9/2020
2013,Brand-34,Model-204,2,Auto,27000,32300,23/9/2020
2013,Brand-34,Model-215,2.5,Auto,44800,63700,23/9/2020
2013,Brand-40,Model-263,1.8,Auto,30000,34800,23/9/2020
2013,Brand-41,Model-302,1.6,Auto,13600,18400,23/9/2020
2013,Brand-47,Model-338,2,Auto,33000,62500,23/9/2020
2013,Brand-47,Model-342,2.5,Auto,33000,60700,23/9/2020
2013,Brand-48,Model-388,1.4,Auto,48700,48400,23/9/2020
2013,Brand-48,Model-394,1.4,Auto,27000,27500,23/9/2020
2013,Brand-48,Model-393,1.8,Auto,29900,30200,23/9/2020
2013,Brand-48,Model-391,1.6,Auto,18000,18300,23/9/2020
2014,Brand-19,Model-105,2,Auto,30000,38400,23/9/2020
2014,Brand-21,Model-102,1.6,Auto,31000,31300,23/9/2020
2014,Brand-21,Model-104,1.2,Auto,11200,13800,23/9/2020
2014,Brand-22,Model-129,2.5,Auto,47000,54800,23/9/2020
2014,Brand-22,Model-129,2.5,Auto,30900,55800,23/9/2020
2014,Brand-34,Model-206,2.2,Auto,47000,47300,23/9/2020
2014,Brand-34,Model-208,1.5,Auto,41000,42300,23/9/2020
2014,Brand-40,Model-267,1.5,Auto,20000,25600,23/9/2020
2014,Brand-41,Model-299,1.6,Auto,21000,28300,23/9/2020
2014,Brand-47,Model-338,2.5,Auto,62000,62300,23/9/2020
2014,Brand-47,Model-341,1.8,Auto,34000,54300,23/9/2020
2014,Brand-47,Model-341,2,Auto,33300,58800,23/9/2020
2014,Brand-47,Model-341,2,Auto,34200,58400,23/9/2020
2014,Brand-47,Model-345,2.5,Manual,36000,70300,23/9/2020
2014,Brand-47,Model-340,1.5,Auto,36700,38700,23/9/2020
2014,Brand-47,Model-340,1.5,Auto,38000,44300,23/9/2020
2014,Brand-47,Model-340,1.5,Auto,40000,44000,23/9/2020
2014,Brand-47,Model-340,1.5,Auto,44800,47800,23/9/2020
2014,Brand-47,Model-340,1.5,Manual,32300,34500,23/9/2020
2014,Brand-48,Model-400,1.4,Auto,42000,48300,23/9/2020
2015,Brand-18,Model-75,2,Auto,30000,58200,23/9/2020
2015,Brand-18,Model-73,1.5,Auto,43800,48300,23/9/2020
2015,Brand-18,Model-73,1.5,Auto,47000,48700,23/9/2020
2015,Brand-18,Model-78,1.8,Auto,32000,52300,23/9/2020
2015,Brand-18,Model-78,1.8,Auto,36000,62300,23/9/2020
2015,Brand-18,Model-78,1.8,Auto,60300,60600,23/9/2020
2015,Brand-18,Model-74,1.5,Auto,41900,42200,23/9/2020
2015,Brand-18,Model-80,2.4,Auto,114700,118800,23/9/2020
2015,Brand-19,Model-100,2.5,Auto,40000,50200,23/9/2020
2015,Brand-30,Model-183,2,Auto,160000,173600,23/9/2020
2015,Brand-40,Model-267,1.5,Auto,23000,28700,23/9/2020
2015,Brand-40,Model-267,1.5,Auto,27000,27300,23/9/2020
2015,Brand-40,Model-263,1.6,Auto,30000,40600,23/9/2020
2015,Brand-40,Model-263,1.6,Auto,40000,41700,23/9/2020
2015,Brand-46,Model-326,1.4,Auto,18800,27600,23/9/2020
2015,Brand-47,Model-342,2.5,Auto,63000,72800,23/9/2020
2015,Brand-47,Model-347,2,Auto,43000,43700,23/9/2020
2015,Brand-47,Model-340,1.5,Auto,38000,46200,23/9/2020
2015,Brand-48,Model-394,1.4,Auto,34000,38200,23/9/2020
2016,Brand-12,Model-43,2.2,Manual,43000,58200,23/9/2020
2016,Brand-18,Model-75,2,Auto,80000,81700,23/9/2020
2016,Brand-18,Model-73,1.5,Auto,47000,48200,23/9/2020
2016,Brand-18,Model-79,2,Auto,73000,77400,23/9/2020
2016,Brand-18,Model-78,1.8,Auto,34000,57400,23/9/2020
2016,Brand-18,Model-78,1.8,Auto,62000,66200,23/9/2020
2016,Brand-18,Model-74,1.5,Auto,43300,48400,23/9/2020
2016,Brand-22,Model-129,2.5,Auto,60000,70300,23/9/2020
2016,Brand-22,Model-129,2.5,Manual,46000,54000,23/9/2020
2016,Brand-34,Model-205,2,Auto,71800,71800,23/9/2020
2016,Brand-40,Model-267,1.5,Auto,26000,28400,23/9/2020
2016,Brand-47,Model-337,1.5,Auto,38800,42700,23/9/2020
2016,Brand-47,Model-340,1.5,Auto,44000,45000,23/9/2020
2016,Brand-47,Model-340,1.5,Auto,46700,47000,23/9/2020
2017,Brand-18,Model-75,2,Auto,90300,88500,23/9/2020
2017,Brand-18,Model-82,1.5,Auto,36000,58300,23/9/2020
2017,Brand-18,Model-72,1.5,Auto,90300,82400,23/9/2020
2017,Brand-34,Model-205,2,Auto,83200,84300,23/9/2020
2017,Brand-34,Model-205,2,Auto,93000,102300,23/9/2020
2017,Brand-47,Model-347,2,Auto,76000,76300,23/9/2020
2017,Brand-47,Model-340,1.5,Auto,37900,58000,23/9/2020
2018,Brand-7,Model-32,1.6,Auto,30000,64000,23/9/2020
2018,Brand-18,Model-72,1.5,Auto,63000,86800,23/9/2020
2018,Brand-18,Model-79,2,Auto,107000,107200,23/9/2020
2018,Brand-40,Model-273,2,Auto,90000,86000,23/9/2020
2018,Brand-47,Model-347,2,Auto,80000,83500,23/9/2020
2018,Brand-49,Model-407,2,Auto,199000,188300,23/9/2020
2019,Brand-35,Model-228,2,Auto,180000,184300,23/9/2020
1994,Brand-18,Model-75,2.2,Manual,2000,4500,24/9/2020
