Dealer ID,Registration Date,Bidding Date,No. of Cars Bids,No. of Cars Won
136110,2018-11-14,16/11/2020,25,11
136110,2018-11-14,17/11/2020,16,7
136110,2018-11-14,18/11/2020,6,5
136110,2018-11-14,19/11/2020,16,6
136110,2018-11-14,20/11/2020,5,2
136110,2018-11-14,21/11/2020,4,3
136110,2018-11-14,22/11/2020,14,11
136110,2018-11-14,23/11/2020,19,9
136110,2018-11-14,24/11/2020,16,5
136110,2018-11-14,25/11/2020,24,11
136110,2018-11-14,26/11/2020,7,5
136110,2018-11-14,27/11/2020,25,8
136110,2018-11-14,28/11/2020,7,1
136110,2018-11-14,29/11/2020,4,3
136110,2018-11-14,30/11/2020,6,3
136810,2018-11-22,1/6/2020,4,3
136810,2018-11-22,2/6/2020,10,3
136810,2018-11-22,3/6/2020,9,5
136810,2018-11-22,4/6/2020,5,2
136810,2018-11-22,5/6/2020,7,4
136810,2018-11-22,6/6/2020,8,5
136810,2018-11-22,7/6/2020,2,1
136810,2018-11-22,8/6/2020,5,2
136810,2018-11-22,9/6/2020,4,1
136810,2018-11-22,10/6/2020,8,3
136810,2018-11-22,11/6/2020,7,4
136810,2018-11-22,12/6/2020,8,3
136810,2018-11-22,13/6/2020,6,4
136810,2018-11-22,14/6/2020,1,1
136810,2018-11-22,15/6/2020,8,7
136810,2018-11-22,16/6/2020,3,1
136810,2018-11-22,18/6/2020,6,4
136810,2018-11-22,19/6/2020,9,3
136810,2018-11-22,20/6/2020,5,4
136810,2018-11-22,21/6/2020,3,1
136810,2018-11-22,22/6/2020,1,1
136810,2018-11-22,23/6/2020,14,6
136810,2018-11-22,24/6/2020,12,5
136810,2018-11-22,25/6/2020,7,3
136810,2018-11-22,26/6/2020,7,1
136810,2018-11-22,27/6/2020,4,3
136810,2018-11-22,28/6/2020,4,0
136810,2018-11-22,29/6/2020,4,2
136810,2018-11-22,30/6/2020,3,0
136810,2018-11-22,1/7/2020,2,1
136810,2018-11-22,2/7/2020,0,0
136810,2018-11-22,3/7/2020,6,4
136810,2018-11-22,4/7/2020,5,4
136810,2018-11-22,5/7/2020,3,2
136810,2018-11-22,6/7/2020,1,0
136810,2018-11-22,7/7/2020,0,0
136810,2018-11-22,8/7/2020,1,0
136810,2018-11-22,9/7/2020,6,2
136810,2018-11-22,10/7/2020,3,1
136810,2018-11-22,11/7/2020,3,3
136810,2018-11-22,21/7/2020,0,0
136810,2018-11-22,23/7/2020,0,0
136810,2018-11-22,7/8/2020,2,1
136810,2018-11-22,10/8/2020,3,0
136810,2018-11-22,11/8/2020,5,4
136810,2018-11-22,12/8/2020,11,2
136810,2018-11-22,13/8/2020,13,6
136810,2018-11-22,14/8/2020,16,8
136810,2018-11-22,15/8/2020,12,6
136810,2018-11-22,16/8/2020,7,0
136810,2018-11-22,17/8/2020,5,1
136810,2018-11-22,18/8/2020,12,6
136810,2018-11-22,19/8/2020,11,5
136810,2018-11-22,20/8/2020,10,7
136810,2018-11-22,21/8/2020,11,2
136810,2018-11-22,22/8/2020,8,2
136810,2018-11-22,23/8/2020,12,5
136810,2018-11-22,24/8/2020,8,2
136810,2018-11-22,25/8/2020,14,5
136810,2018-11-22,26/8/2020,23,10
136810,2018-11-22,27/8/2020,9,3
136810,2018-11-22,28/8/2020,18,8
136810,2018-11-22,29/8/2020,14,5
136810,2018-11-22,30/8/2020,6,0
136810,2018-11-22,31/8/2020,11,3
136810,2018-11-22,1/9/2020,14,6
136810,2018-11-22,2/9/2020,11,4
136810,2018-11-22,3/9/2020,10,3
136810,2018-11-22,4/9/2020,20,8
136810,2018-11-22,5/9/2020,14,5
136810,2018-11-22,6/9/2020,9,1
136810,2018-11-22,7/9/2020,8,3
136810,2018-11-22,8/9/2020,15,4
136810,2018-11-22,9/9/2020,12,7
136810,2018-11-22,10/9/2020,7,3
136810,2018-11-22,11/9/2020,9,2
136810,2018-11-22,12/9/2020,15,4
136810,2018-11-22,13/9/2020,5,0
136810,2018-11-22,14/9/2020,14,6
136810,2018-11-22,15/9/2020,12,6
136810,2018-11-22,16/9/2020,7,4
136810,2018-11-22,17/9/2020,7,2
136810,2018-11-22,18/9/2020,21,10
136810,2018-11-22,19/9/2020,15,5
136810,2018-11-22,20/9/2020,9,5
136810,2018-11-22,21/9/2020,15,6
136810,2018-11-22,22/9/2020,17,4
136810,2018-11-22,23/9/2020,19,5
136810,2018-11-22,24/9/2020,20,8
136810,2018-11-22,25/9/2020,26,7
136810,2018-11-22,26/9/2020,19,8
136810,2018-11-22,27/9/2020,11,2
136810,2018-11-22,28/9/2020,20,6
136810,2018-11-22,29/9/2020,19,3
136810,2018-11-22,30/9/2020,22,7
136810,2018-11-22,1/10/2020,15,3
136810,2018-11-22,2/10/2020,20,6
136810,2018-11-22,3/10/2020,19,6
136810,2018-11-22,4/10/2020,10,5
136810,2018-11-22,5/10/2020,20,5
136810,2018-11-22,6/10/2020,21,6
136810,2018-11-22,7/10/2020,24,10
136810,2018-11-22,8/10/2020,14,4
136810,2018-11-22,9/10/2020,16,4
136810,2018-11-22,10/10/2020,9,2
136810,2018-11-22,11/10/2020,12,5
136810,2018-11-22,12/10/2020,16,6
136810,2018-11-22,13/10/2020,19,6
136810,2018-11-22,14/10/2020,22,7
136810,2018-11-22,15/10/2020,21,9
136810,2018-11-22,16/10/2020,16,4
136810,2018-11-22,17/10/2020,21,5
136810,2018-11-22,18/10/2020,6,0
136810,2018-11-22,19/10/2020,21,11
136810,2018-11-22,20/10/2020,17,4
136810,2018-11-22,21/10/2020,17,4
136810,2018-11-22,22/10/2020,19,6
136810,2018-11-22,23/10/2020,9,5
136810,2018-11-22,24/10/2020,8,4
136810,2018-11-22,25/10/2020,11,6
136810,2018-11-22,26/10/2020,27,11
136810,2018-11-22,27/10/2020,25,6
136810,2018-11-22,28/10/2020,19,8
136810,2018-11-22,29/10/2020,24,8
136810,2018-11-22,30/10/2020,21,7
136810,2018-11-22,31/10/2020,32,14
136810,2018-11-22,1/11/2020,15,5
136810,2018-11-22,2/11/2020,18,2
136810,2018-11-22,3/11/2020,21,9
136810,2018-11-22,4/11/2020,16,8
136810,2018-11-22,5/11/2020,20,5
136810,2018-11-22,6/11/2020,18,3
136810,2018-11-22,7/11/2020,14,6
136810,2018-11-22,8/11/2020,18,4
136810,2018-11-22,9/11/2020,7,3
136810,2018-11-22,10/11/2020,28,6
136810,2018-11-22,11/11/2020,24,5
136810,2018-11-22,12/11/2020,7,2
136810,2018-11-22,13/11/2020,22,7
136810,2018-11-22,14/11/2020,15,3
136810,2018-11-22,15/11/2020,8,4
136810,2018-11-22,16/11/2020,14,8
136810,2018-11-22,17/11/2020,19,5
136810,2018-11-22,18/11/2020,4,1
136810,2018-11-22,19/11/2020,14,7
136810,2018-11-22,20/11/2020,21,12
136810,2018-11-22,21/11/2020,32,12
136810,2018-11-22,22/11/2020,24,6
136810,2018-11-22,23/11/2020,33,19
136810,2018-11-22,24/11/2020,25,10
136810,2018-11-22,25/11/2020,30,9
136810,2018-11-22,26/11/2020,37,10
136810,2018-11-22,27/11/2020,37,6
136810,2018-11-22,28/11/2020,28,14
136810,2018-11-22,29/11/2020,10,6
136810,2018-11-22,30/11/2020,36,10
190510,2019-11-13,1/6/2020,4,0
190510,2019-11-13,2/6/2020,5,1
190510,2019-11-13,3/6/2020,2,0
190510,2019-11-13,4/6/2020,1,1
190510,2019-11-13,5/6/2020,8,0
190510,2019-11-13,6/6/2020,0,0
190510,2019-11-13,7/6/2020,9,0
190510,2019-11-13,8/6/2020,4,1
190510,2019-11-13,9/6/2020,10,1
190510,2019-11-13,10/6/2020,4,1
190510,2019-11-13,11/6/2020,0,0
190510,2019-11-13,12/6/2020,2,0
190510,2019-11-13,13/6/2020,1,0
190510,2019-11-13,15/6/2020,4,0
190510,2019-11-13,16/6/2020,4,0
190510,2019-11-13,17/6/2020,5,0
190510,2019-11-13,18/6/2020,5,0
190510,2019-11-13,19/6/2020,9,1
190510,2019-11-13,20/6/2020,4,1
190510,2019-11-13,21/6/2020,1,0
190510,2019-11-13,22/6/2020,4,1
190510,2019-11-13,23/6/2020,12,0
190510,2019-11-13,24/6/2020,11,0
190510,2019-11-13,25/6/2020,23,2
190510,2019-11-13,26/6/2020,14,0
190510,2019-11-13,28/6/2020,1,0
190510,2019-11-13,29/6/2020,7,1
190510,2019-11-13,30/6/2020,5,1
190510,2019-11-13,1/7/2020,2,0
190510,2019-11-13,2/7/2020,4,1
190510,2019-11-13,3/7/2020,5,0
190510,2019-11-13,4/7/2020,1,0
190510,2019-11-13,5/7/2020,6,1
190510,2019-11-13,6/7/2020,9,3
190510,2019-11-13,7/7/2020,8,1
190510,2019-11-13,8/7/2020,8,0
190510,2019-11-13,9/7/2020,16,0
190510,2019-11-13,10/7/2020,9,1
190510,2019-11-13,11/7/2020,5,0
190510,2019-11-13,12/7/2020,4,0
190510,2019-11-13,13/7/2020,10,4
190510,2019-11-13,14/7/2020,10,1
190510,2019-11-13,15/7/2020,8,2
190510,2019-11-13,16/7/2020,11,1
190510,2019-11-13,17/7/2020,12,2
190510,2019-11-13,18/7/2020,5,1
190510,2019-11-13,19/7/2020,9,2
190510,2019-11-13,20/7/2020,7,0
190510,2019-11-13,21/7/2020,10,1
190510,2019-11-13,22/7/2020,8,0
190510,2019-11-13,23/7/2020,11,4
190510,2019-11-13,24/7/2020,16,1
190510,2019-11-13,25/7/2020,5,0
190510,2019-11-13,26/7/2020,3,0
190510,2019-11-13,27/7/2020,10,0
190510,2019-11-13,28/7/2020,8,1
190510,2019-11-13,29/7/2020,5,1
190510,2019-11-13,30/7/2020,8,0
190510,2019-11-13,3/8/2020,2,0
190510,2019-11-13,4/8/2020,1,0
190510,2019-11-13,5/8/2020,6,1
190510,2019-11-13,6/8/2020,8,2
190510,2019-11-13,7/8/2020,6,2
190510,2019-11-13,8/8/2020,7,0
190510,2019-11-13,9/8/2020,1,1
190510,2019-11-13,10/8/2020,13,2
190510,2019-11-13,11/8/2020,8,1
190510,2019-11-13,12/8/2020,11,0
190510,2019-11-13,13/8/2020,5,1
190510,2019-11-13,14/8/2020,6,1
190510,2019-11-13,15/8/2020,4,0
190510,2019-11-13,16/8/2020,1,0
190510,2019-11-13,17/8/2020,4,0
190510,2019-11-13,18/8/2020,5,2
190510,2019-11-13,19/8/2020,8,2
190510,2019-11-13,20/8/2020,5,0
190510,2019-11-13,21/8/2020,1,0
190510,2019-11-13,22/8/2020,8,1
190510,2019-11-13,23/8/2020,6,1
190510,2019-11-13,24/8/2020,7,1
190510,2019-11-13,25/8/2020,5,1
190510,2019-11-13,26/8/2020,6,1
190510,2019-11-13,27/8/2020,4,1
190510,2019-11-13,29/8/2020,7,0
190510,2019-11-13,30/8/2020,1,0
190510,2019-11-13,31/8/2020,2,0
190510,2019-11-13,1/9/2020,1,0
190510,2019-11-13,2/9/2020,6,1
190510,2019-11-13,3/9/2020,8,0
190510,2019-11-13,4/9/2020,5,0
190510,2019-11-13,5/9/2020,4,0
190510,2019-11-13,6/9/2020,2,0
190510,2019-11-13,7/9/2020,5,0
190510,2019-11-13,8/9/2020,0,0
190510,2019-11-13,9/9/2020,5,0
190510,2019-11-13,10/9/2020,8,1
190510,2019-11-13,11/9/2020,2,0
190510,2019-11-13,12/9/2020,4,0
190510,2019-11-13,13/9/2020,1,0
190510,2019-11-13,14/9/2020,5,1
190510,2019-11-13,15/9/2020,10,2
190510,2019-11-13,16/9/2020,0,0
190510,2019-11-13,17/9/2020,5,0
190510,2019-11-13,18/9/2020,12,0
190510,2019-11-13,19/9/2020,2,1
190510,2019-11-13,20/9/2020,8,1
190510,2019-11-13,21/9/2020,7,0
190510,2019-11-13,22/9/2020,12,0
190510,2019-11-13,23/9/2020,8,0
190510,2019-11-13,24/9/2020,5,0
190510,2019-11-13,25/9/2020,6,0
190510,2019-11-13,26/9/2020,9,2
190510,2019-11-13,27/9/2020,4,0
190510,2019-11-13,28/9/2020,12,0
190510,2019-11-13,29/9/2020,4,0
190510,2019-11-13,30/9/2020,19,1
190510,2019-11-13,1/10/2020,2,0
190510,2019-11-13,2/10/2020,16,5
190510,2019-11-13,3/10/2020,6,1
190510,2019-11-13,4/10/2020,2,1
190510,2019-11-13,5/10/2020,2,0
190510,2019-11-13,6/10/2020,4,0
190510,2019-11-13,7/10/2020,3,0
190510,2019-11-13,8/10/2020,15,1
190510,2019-11-13,9/10/2020,17,1
190510,2019-11-13,10/10/2020,11,0
190510,2019-11-13,11/10/2020,3,0
190510,2019-11-13,12/10/2020,13,0
190510,2019-11-13,13/10/2020,9,2
190510,2019-11-13,14/10/2020,6,1
190510,2019-11-13,15/10/2020,6,0
190510,2019-11-13,16/10/2020,3,0
190510,2019-11-13,17/10/2020,10,2
190510,2019-11-13,18/10/2020,8,2
190510,2019-11-13,19/10/2020,20,1
190510,2019-11-13,20/10/2020,6,2
190510,2019-11-13,21/10/2020,10,3
190510,2019-11-13,22/10/2020,9,2
190510,2019-11-13,23/10/2020,17,4
190510,2019-11-13,24/10/2020,12,1
190510,2019-11-13,25/10/2020,5,0
190510,2019-11-13,26/10/2020,5,2
190510,2019-11-13,27/10/2020,7,2
190510,2019-11-13,28/10/2020,11,1
190510,2019-11-13,29/10/2020,7,0
190510,2019-11-13,30/10/2020,2,0
190510,2019-11-13,31/10/2020,15,1
190510,2019-11-13,1/11/2020,2,0
190510,2019-11-13,2/11/2020,6,4
190510,2019-11-13,3/11/2020,10,0
190510,2019-11-13,4/11/2020,5,2
190510,2019-11-13,5/11/2020,6,1
190510,2019-11-13,6/11/2020,10,3
190510,2019-11-13,7/11/2020,8,2
190510,2019-11-13,8/11/2020,4,2
190510,2019-11-13,9/11/2020,2,1
190510,2019-11-13,10/11/2020,2,0
190510,2019-11-13,11/11/2020,6,2
190510,2019-11-13,12/11/2020,7,2
190510,2019-11-13,13/11/2020,15,2
190510,2019-11-13,14/11/2020,12,4
190510,2019-11-13,15/11/2020,9,1
190510,2019-11-13,16/11/2020,6,4
190510,2019-11-13,18/11/2020,8,1
190510,2019-11-13,19/11/2020,1,0
190510,2019-11-13,20/11/2020,5,0
190510,2019-11-13,21/11/2020,5,0
190510,2019-11-13,22/11/2020,10,1
190510,2019-11-13,23/11/2020,10,4
190510,2019-11-13,24/11/2020,22,4
190510,2019-11-13,25/11/2020,18,4
190510,2019-11-13,26/11/2020,23,5
190510,2019-11-13,27/11/2020,12,5
190510,2019-11-13,28/11/2020,9,1
190510,2019-11-13,29/11/2020,17,0
190510,2019-11-13,30/11/2020,13,1
45210,2016-11-10,1/6/2020,0,0
45210,2016-11-10,4/6/2020,1,0
45210,2016-11-10,6/6/2020,2,0
45210,2016-11-10,9/6/2020,4,1
45210,2016-11-10,10/6/2020,1,0
45210,2016-11-10,11/6/2020,2,1
45210,2016-11-10,12/6/2020,4,1
45210,2016-11-10,15/6/2020,1,1
45210,2016-11-10,18/6/2020,3,0
45210,2016-11-10,19/6/2020,0,0
45210,2016-11-10,20/6/2020,3,0
45210,2016-11-10,21/6/2020,2,0
45210,2016-11-10,22/6/2020,2,1
45210,2016-11-10,24/6/2020,2,0
45210,2016-11-10,25/6/2020,1,1
45210,2016-11-10,26/6/2020,1,1
45210,2016-11-10,27/6/2020,5,0
45210,2016-11-10,28/6/2020,2,0
45210,2016-11-10,29/6/2020,3,1
45210,2016-11-10,30/6/2020,2,0
45210,2016-11-10,1/7/2020,1,0
45210,2016-11-10,2/7/2020,3,0
45210,2016-11-10,3/7/2020,2,1
45210,2016-11-10,4/7/2020,4,0
45210,2016-11-10,5/7/2020,3,1
45210,2016-11-10,6/7/2020,4,1
45210,2016-11-10,7/7/2020,5,2
45210,2016-11-10,8/7/2020,4,0
45210,2016-11-10,9/7/2020,3,0
45210,2016-11-10,10/7/2020,3,0
45210,2016-11-10,11/7/2020,5,2
45210,2016-11-10,12/7/2020,2,1
45210,2016-11-10,13/7/2020,3,0
45210,2016-11-10,14/7/2020,8,0
45210,2016-11-10,15/7/2020,2,0
45210,2016-11-10,16/7/2020,7,2
45210,2016-11-10,17/7/2020,8,0
45210,2016-11-10,18/7/2020,6,0
45210,2016-11-10,19/7/2020,1,0
45210,2016-11-10,20/7/2020,6,0
45210,2016-11-10,21/7/2020,5,1
45210,2016-11-10,22/7/2020,4,2
45210,2016-11-10,23/7/2020,5,0
45210,2016-11-10,24/7/2020,8,1
45210,2016-11-10,25/7/2020,9,0
45210,2016-11-10,26/7/2020,1,1
45210,2016-11-10,27/7/2020,2,0
45210,2016-11-10,28/7/2020,4,1
45210,2016-11-10,29/7/2020,5,2
45210,2016-11-10,30/7/2020,6,1
45210,2016-11-10,1/8/2020,3,2
45210,2016-11-10,2/8/2020,4,2
45210,2016-11-10,3/8/2020,3,0
45210,2016-11-10,4/8/2020,2,0
45210,2016-11-10,5/8/2020,9,1
45210,2016-11-10,6/8/2020,13,1
45210,2016-11-10,7/8/2020,11,3
45210,2016-11-10,8/8/2020,6,0
45210,2016-11-10,9/8/2020,8,1
45210,2016-11-10,10/8/2020,9,1
45210,2016-11-10,11/8/2020,7,1
45210,2016-11-10,12/8/2020,13,5
45210,2016-11-10,13/8/2020,10,5
45210,2016-11-10,14/8/2020,14,2
45210,2016-11-10,15/8/2020,12,1
45210,2016-11-10,16/8/2020,2,1
45210,2016-11-10,17/8/2020,8,1
45210,2016-11-10,18/8/2020,17,3
45210,2016-11-10,19/8/2020,7,2
45210,2016-11-10,20/8/2020,7,1
45210,2016-11-10,21/8/2020,13,1
45210,2016-11-10,22/8/2020,6,1
45210,2016-11-10,23/8/2020,1,0
45210,2016-11-10,24/8/2020,12,1
45210,2016-11-10,25/8/2020,1,0
45210,2016-11-10,26/8/2020,5,2
45210,2016-11-10,27/8/2020,10,0
45210,2016-11-10,28/8/2020,8,1
45210,2016-11-10,29/8/2020,10,2
45210,2016-11-10,30/8/2020,1,0
45210,2016-11-10,31/8/2020,2,0
45210,2016-11-10,1/9/2020,3,0
45210,2016-11-10,2/9/2020,12,1
45210,2016-11-10,3/9/2020,9,0
45210,2016-11-10,4/9/2020,6,1
45210,2016-11-10,5/9/2020,6,1
45210,2016-11-10,6/9/2020,2,0
45210,2016-11-10,7/9/2020,11,3
45210,2016-11-10,8/9/2020,6,2
45210,2016-11-10,9/9/2020,6,3
45210,2016-11-10,10/9/2020,6,1
45210,2016-11-10,11/9/2020,10,2
45210,2016-11-10,12/9/2020,6,0
45210,2016-11-10,13/9/2020,2,0
45210,2016-11-10,14/9/2020,7,2
45210,2016-11-10,15/9/2020,6,1
45210,2016-11-10,16/9/2020,6,0
45210,2016-11-10,17/9/2020,8,1
45210,2016-11-10,18/9/2020,6,2
45210,2016-11-10,19/9/2020,8,0
45210,2016-11-10,20/9/2020,1,0
45210,2016-11-10,21/9/2020,9,2
45210,2016-11-10,22/9/2020,10,1
45210,2016-11-10,23/9/2020,11,0
45210,2016-11-10,24/9/2020,4,0
45210,2016-11-10,25/9/2020,7,0
45210,2016-11-10,26/9/2020,5,0
45210,2016-11-10,27/9/2020,1,0
45210,2016-11-10,28/9/2020,3,1
45210,2016-11-10,29/9/2020,6,0
45210,2016-11-10,30/9/2020,3,0
45210,2016-11-10,1/10/2020,9,2
45210,2016-11-10,2/10/2020,2,0
45210,2016-11-10,3/10/2020,5,2
45210,2016-11-10,4/10/2020,2,0
45210,2016-11-10,5/10/2020,2,1
45210,2016-11-10,6/10/2020,5,0
45210,2016-11-10,7/10/2020,6,0
45210,2016-11-10,9/10/2020,1,0
45210,2016-11-10,10/10/2020,6,1
45210,2016-11-10,11/10/2020,1,0
45210,2016-11-10,12/10/2020,5,1
45210,2016-11-10,13/10/2020,6,0
45210,2016-11-10,14/10/2020,8,1
45210,2016-11-10,15/10/2020,7,2
45210,2016-11-10,16/10/2020,9,2
45210,2016-11-10,17/10/2020,12,0
45210,2016-11-10,18/10/2020,2,0
45210,2016-11-10,19/10/2020,12,0
45210,2016-11-10,20/10/2020,12,2
45210,2016-11-10,21/10/2020,12,4
45210,2016-11-10,22/10/2020,7,0
45210,2016-11-10,23/10/2020,4,3
45210,2016-11-10,24/10/2020,2,0
45210,2016-11-10,26/10/2020,4,0
45210,2016-11-10,27/10/2020,3,0
45210,2016-11-10,28/10/2020,1,0
45210,2016-11-10,29/10/2020,4,0
45210,2016-11-10,30/10/2020,6,0
45210,2016-11-10,31/10/2020,3,0
45210,2016-11-10,1/11/2020,1,0
45210,2016-11-10,2/11/2020,2,0
45210,2016-11-10,3/11/2020,5,1
45210,2016-11-10,4/11/2020,5,0
45210,2016-11-10,5/11/2020,2,0
45210,2016-11-10,6/11/2020,4,0
45210,2016-11-10,7/11/2020,1,0
45210,2016-11-10,9/11/2020,3,1
45210,2016-11-10,11/11/2020,2,1
45210,2016-11-10,12/11/2020,2,0
45210,2016-11-10,13/11/2020,1,0
45210,2016-11-10,18/11/2020,1,0
45210,2016-11-10,19/11/2020,1,0
45210,2016-11-10,20/11/2020,7,2
45210,2016-11-10,21/11/2020,2,0
45210,2016-11-10,22/11/2020,1,0
45210,2016-11-10,23/11/2020,8,3
45210,2016-11-10,24/11/2020,7,1
45210,2016-11-10,25/11/2020,8,1
45210,2016-11-10,26/11/2020,11,1
45210,2016-11-10,27/11/2020,13,4
45210,2016-11-10,28/11/2020,9,1
45210,2016-11-10,30/11/2020,11,4
78410,2017-06-15,2/6/2020,0,0
78410,2017-06-15,3/6/2020,0,0
78410,2017-06-15,11/6/2020,9,3
78410,2017-06-15,12/6/2020,15,1
78410,2017-06-15,13/6/2020,9,4
78410,2017-06-15,14/6/2020,3,1
78410,2017-06-15,15/6/2020,11,1
78410,2017-06-15,16/6/2020,22,6
78410,2017-06-15,17/6/2020,13,1
78410,2017-06-15,18/6/2020,14,6
78410,2017-06-15,19/6/2020,18,2
78410,2017-06-15,20/6/2020,15,6
78410,2017-06-15,21/6/2020,7,1
78410,2017-06-15,22/6/2020,16,5
78410,2017-06-15,23/6/2020,26,3
78410,2017-06-15,24/6/2020,35,12
78410,2017-06-15,25/6/2020,17,6
78410,2017-06-15,26/6/2020,23,8
78410,2017-06-15,27/6/2020,8,0
78410,2017-06-15,28/6/2020,7,1
78410,2017-06-15,29/6/2020,10,2
78410,2017-06-15,30/6/2020,17,1
78410,2017-06-15,1/7/2020,27,5
78410,2017-06-15,2/7/2020,9,1
78410,2017-06-15,3/7/2020,12,4
78410,2017-06-15,4/7/2020,17,3
78410,2017-06-15,5/7/2020,14,2
78410,2017-06-15,6/7/2020,20,6
78410,2017-06-15,7/7/2020,28,8
78410,2017-06-15,8/7/2020,22,3
78410,2017-06-15,9/7/2020,17,2
78410,2017-06-15,10/7/2020,22,3
78410,2017-06-15,11/7/2020,16,3
78410,2017-06-15,12/7/2020,9,4
78410,2017-06-15,13/7/2020,7,1
78410,2017-06-15,14/7/2020,23,3
78410,2017-06-15,15/7/2020,25,6
78410,2017-06-15,16/7/2020,14,2
78410,2017-06-15,17/7/2020,15,2
78410,2017-06-15,18/7/2020,14,2
78410,2017-06-15,20/7/2020,17,2
78410,2017-06-15,21/7/2020,20,4
78410,2017-06-15,22/7/2020,15,7
78410,2017-06-15,23/7/2020,24,3
78410,2017-06-15,24/7/2020,13,2
78410,2017-06-15,25/7/2020,13,2
78410,2017-06-15,26/7/2020,8,3
78410,2017-06-15,27/7/2020,14,2
78410,2017-06-15,28/7/2020,10,3
78410,2017-06-15,29/7/2020,17,3
78410,2017-06-15,30/7/2020,9,3
78410,2017-06-15,1/8/2020,15,5
78410,2017-06-15,2/8/2020,4,1
78410,2017-06-15,3/8/2020,4,2
78410,2017-06-15,4/8/2020,4,1
78410,2017-06-15,5/8/2020,20,5
78410,2017-06-15,6/8/2020,12,5
78410,2017-06-15,7/8/2020,15,2
78410,2017-06-15,8/8/2020,11,0
78410,2017-06-15,9/8/2020,10,4
78410,2017-06-15,10/8/2020,13,4
78410,2017-06-15,11/8/2020,19,1
78410,2017-06-15,12/8/2020,16,3
78410,2017-06-15,13/8/2020,4,1
78410,2017-06-15,14/8/2020,16,2
78410,2017-06-15,15/8/2020,9,1
78410,2017-06-15,16/8/2020,2,1
78410,2017-06-15,17/8/2020,10,1
78410,2017-06-15,18/8/2020,17,8
78410,2017-06-15,19/8/2020,19,8
78410,2017-06-15,20/8/2020,12,3
78410,2017-06-15,21/8/2020,26,8
78410,2017-06-15,22/8/2020,14,3
78410,2017-06-15,23/8/2020,7,2
78410,2017-06-15,24/8/2020,9,1
78410,2017-06-15,25/8/2020,24,5
78410,2017-06-15,26/8/2020,21,5
78410,2017-06-15,27/8/2020,14,5
78410,2017-06-15,28/8/2020,16,3
78410,2017-06-15,29/8/2020,25,2
78410,2017-06-15,30/8/2020,12,7
78410,2017-06-15,31/8/2020,14,1
78410,2017-06-15,1/9/2020,13,2
78410,2017-06-15,2/9/2020,18,2
78410,2017-06-15,3/9/2020,27,1
78410,2017-06-15,4/9/2020,17,3
78410,2017-06-15,5/9/2020,19,6
78410,2017-06-15,6/9/2020,12,4
78410,2017-06-15,7/9/2020,11,6
78410,2017-06-15,8/9/2020,11,3
78410,2017-06-15,9/9/2020,11,4
78410,2017-06-15,10/9/2020,10,1
78410,2017-06-15,11/9/2020,11,1
78410,2017-06-15,12/9/2020,11,2
78410,2017-06-15,13/9/2020,3,1
78410,2017-06-15,15/9/2020,10,1
78410,2017-06-15,16/9/2020,10,3
78410,2017-06-15,19/9/2020,8,2
78410,2017-06-15,20/9/2020,2,2
78410,2017-06-15,21/9/2020,12,0
78410,2017-06-15,22/9/2020,0,0
78410,2017-06-15,23/9/2020,0,0
78410,2017-06-15,25/9/2020,0,0
78410,2017-06-15,3/10/2020,15,6
78410,2017-06-15,4/10/2020,9,1
78410,2017-06-15,6/10/2020,0,0
78410,2017-06-15,7/10/2020,15,2
78410,2017-06-15,8/10/2020,18,3
78410,2017-06-15,9/10/2020,15,1
78410,2017-06-15,10/10/2020,17,2
78410,2017-06-15,11/10/2020,8,1
78410,2017-06-15,12/10/2020,6,1
78410,2017-06-15,13/10/2020,15,4
78410,2017-06-15,14/10/2020,13,4
78410,2017-06-15,15/10/2020,9,2
78410,2017-06-15,16/10/2020,8,1
78410,2017-06-15,17/10/2020,10,1
78410,2017-06-15,18/10/2020,4,2
78410,2017-06-15,19/10/2020,8,0
78410,2017-06-15,20/10/2020,12,1
78410,2017-06-15,21/10/2020,18,3
78410,2017-06-15,22/10/2020,18,2
78410,2017-06-15,23/10/2020,14,1
78410,2017-06-15,24/10/2020,22,5
78410,2017-06-15,25/10/2020,3,1
78410,2017-06-15,26/10/2020,10,3
78410,2017-06-15,27/10/2020,25,1
78410,2017-06-15,28/10/2020,19,3
78410,2017-06-15,29/10/2020,32,3
78410,2017-06-15,30/10/2020,9,2
78410,2017-06-15,31/10/2020,43,7
78410,2017-06-15,1/11/2020,8,1
78410,2017-06-15,2/11/2020,17,3
78410,2017-06-15,3/11/2020,28,7
78410,2017-06-15,4/11/2020,24,5
78410,2017-06-15,5/11/2020,13,3
78410,2017-06-15,6/11/2020,5,1
78410,2017-06-15,7/11/2020,23,6
78410,2017-06-15,8/11/2020,22,8
78410,2017-06-15,9/11/2020,26,4
78410,2017-06-15,10/11/2020,32,6
78410,2017-06-15,11/11/2020,23,9
78410,2017-06-15,12/11/2020,11,3
78410,2017-06-15,13/11/2020,19,5
78410,2017-06-15,14/11/2020,17,4
78410,2017-06-15,15/11/2020,5,1
78410,2017-06-15,16/11/2020,18,5
78410,2017-06-15,17/11/2020,6,1
78410,2017-06-15,18/11/2020,22,5
78410,2017-06-15,19/11/2020,28,8
78410,2017-06-15,20/11/2020,15,5
78410,2017-06-15,21/11/2020,18,4
78410,2017-06-15,22/11/2020,18,3
78410,2017-06-15,23/11/2020,16,7
